Date_Time,Country,City,State,Shape,Summary,lat,lng
7/9/16 9:23,USA,Portsmouth,RI,Fireball,"A strange bright red light much bigger than a plane or satalite lit up hugely and bright then just dissapred into the night. It looked",41.60240680000,-71.25031560000
6/16/16 21:59,USA,Portsmouth,VA,Light,A singular bright light under cloud line; lasted 4 seconds and disappeared.,36.83542580000,-76.29827410000
3/18/16 11:15,USA,Portsmouth,VA,Oval,Never seen this in broad daylight.,36.83542580000,-76.29827410000
3/18/16 11:15,USA,Portsmouth,VA,Oval,"Seen an oval in the sky their were planes flying in the area above it but not military planes it traveled east for about 2 mins and the",36.83542580000,-76.29827410000
3/4/16 20:00,USA,Post Falls,ID,Circle,"Round light with pulsating lights that changed from red to blue and back again. ((NUFORC Note: ""Twinkling"" star?? PD))",47.71514700000,-116.94806500000
8/4/16 10:15,USA,Post Falls,ID,Diamond,"I'm a UFO believer... Now! OMG,",47.71514700000,-116.94806500000
4/7/16 23:00,USA,Post Falls,ID,Sphere,"Three orb shaped objects fly pattern across sky, start packed together and gradually separate equally.",47.71514700000,-116.94806500000
11/23/16 1:43,USA,Poteau,OK,Sphere,"Bright green light hovering in the sky then shoots across short distance and disappears completely from the sky.",35.05370940000,-94.62355780000
4/15/16 20:40,USA,Potsdam,NY,Light,Slow pulse orange light moved in non-aerodynamic manner,44.66979960000,-74.98133480000
2/14/16 18:30,USA,Pottersville,NY,Light,Two lights similar to planes move erratically & rendezvous.,43.73117650000,-73.81929600000
8/28/16 18:00,USA,Pottstown,PA,Circle,Metallic circle craft seen in sky.,40.24529760000,-75.64964230000
10/6/16 21:30,USA,Potwin,KS,Unknown,"A light that was scanning area turned straight at us and advanced very quickly and stopped about a 1000ft out stayed there for a m",37.93890630000,-97.01975560000
2/1/16 17:00,USA,Pound Ridge,NY,Triangle,"Dark gray triangular object spotted very close, saw it clear as day.",41.20870660000,-73.57484820000
9/19/16 17:50,USA,Powell,TN,Triangle,"Very large ,silent,triangle shaped craft with 1 large bright red light on right wing and smaller pinkish white light on left wing.white",36.03174720000,-84.02796760000
10/5/16 22:00,USA,Prescott,AZ,Circle,Strange light makes 90 degree turn.,34.54028130000,-112.46950720000
8/2/16 22:00,USA,Prescott,AZ,Other,"My husband and I were driving home from Phoenix arizona to Prescott arizona and on the way back home we saw this red light floating acr",34.54028130000,-112.46950720000
10/15/16 18:03,USA,Prescott,AZ,Unknown,"Odd erratic, bright light over Prescott area.",34.54028130000,-112.46950720000
7/27/16 21:30,USA,Prescott Valley,AZ,Formation,"Round headlight appearing to be two crafts side by side, then veered toward the E. ((NUFORC Note: Space debris. PD))",34.61002430000,-112.31572090000
8/22/16 22:15,USA,Prescott Valley,AZ,Other,"I saw two bright orange lights in the night that slowly glowed on , then slowly glowed off.",34.61002430000,-112.31572090000
12/14/16 5:35,USA,Prescott Valley,AZ,Unknown,"Three blinking lights (in order) hovering w/ a metal pinging sounds in the dark morning sky for 8-10 minutes before disappearing.",34.61002430000,-112.31572090000
9/17/16 20:00,USA,Preston,MD,Light,"Dim looking star like object traveling much faster than a plane and very high up, changed direction quickly 3 times then vanished.",38.71261510000,-75.90993600000
2/22/16 6:15,USA,Preston,MN,Teardrop,"My mom, two brothers, and myself were driving down the road from Fountain to Preston and as we were driving we saw a floating craft wit",43.67024230000,-92.08321560000
6/16/16 20:40,USA,Pretty Prairie,KS,Rectangle,"Eight bright lights four bigger lights on the corners four smaller lights in the middle.",37.78001360000,-98.01977910000
9/4/16 21:15,USA,Priest River,ID,Other,"I noticed a bright light moving in the sky to my left, or north, in and easterly direction, visible in a wide gap.",48.18074150000,-116.90936490000
11/15/16 18:00,CANADA,Prince Albert,SK,Triangle,"A bright halogen like light listed lazily in a 10 degree area near direct overhead.",53.20109700000,-105.74890090000
9/10/16 20:37,CANADA,Prince Rupert,BC,Other,Temporary big red flashing star.,54.31261700000,-130.32553440000
9/15/16 14:30,USA,Prince William,VA,Disk,Metallic donut-shaped disc UFO.,38.73898460000,-77.55367420000
1/3/16 20:30,USA,Princeton,NC,Circle,3 sets of red lights seem near Princeton NC,35.46599400000,-78.16054990000
10/6/16 21:55,USA,Princeton,WV,Light,"I saw a whire light appear between two stars in the night sky that split into two lights and each flew off in opposite directions",37.36632800000,-81.10257740000
11/10/16 23:00,USA,Prospect,KY,Rectangle,"Moving right to left on road in front of us was a perfect shaped rectangle of whitish gray color. ((anonymous report))",38.34506800000,-85.61551690000
8/16/16 5:30,USA,Providence,RI,Circle,"Red circular object moving quickly, then stops and hovers over Providence, RI, changes colors and then disappears.",41.82398910000,-71.41283420000
8/16/16 5:30,USA,Providence,RI,Circle,"Red orb moving quickly, then stops multiple times over Providence, RI.",41.82398910000,-71.41283420000
7/25/16 17:30,USA,Providence,RI,Other,"Walked out with dog and observed a dark craft overhead. No lights. Thought it could be a drone, but too large.",41.82398910000,-71.41283420000
9/26/16 23:26,USA,Providence,RI,Unknown,"Extremely fast (hypersonic+) aircraft (UFO) captured on Live TV over Providence, RI....Please Help me ID this thing.",41.82398910000,-71.41283420000
4/7/16 22:00,USA,Pueblo,CO,Cylinder,"Two red ligths in vertical position with a green light protruding to the left. Very irregular motion. Fast unusual movements.",38.18763500000,-104.53501440000
7/27/16 0:40,USA,Pueblo,CO,Fireball,"Three fireball/lights hovering inside of Pueblo, CO.",38.18763500000,-104.53501440000
3/13/16 21:30,USA,Pueblo,CO,Formation,3 big bright red lights in triangular formation in the night sky.,38.18763500000,-104.53501440000
9/1/16 8:30,USA,Pueblo,CO,Light,Two bright red lights that disappeared.,38.18763500000,-104.53501440000
6/28/16 0:00,USA,Pueblo,CO,Sphere,"Observed a stationary bright crimson red , almost laser colored sphere in the north western sky . the object remained completely still",38.18763500000,-104.53501440000
2/19/16 19:45,USA,Pueblo,CO,Sphere,"Group of 6-7 red-orange spheres, moving independently at different altitudes",38.18763500000,-104.53501440000
2/19/16 19:39,USA,Pueblo,CO,Sphere,6-8 orange orbs in the night sky.,38.18763500000,-104.53501440000
5/21/16 21:15,USA,Pueblo,CO,Triangle,"Looking into the night sky we saw one triangular shaped object in the southern sky. Minutes later a second triangular shaped object.",38.18763500000,-104.53501440000
3/17/16 5:00,USA,Pueblo,CO,Triangle,Amber colored lights in triangular formation.,38.18763500000,-104.53501440000
4/7/16 12:00,USA,Putnam,CT,Sphere,"Outside of my house looking up at a clear day no clouds. We saw a 3 spheres rotating together in one shaped object circle.You can s",41.03396150000,-73.62524920000
6/1/16 4:30,USA,Putnam,CT,Unknown,"Very bright light just under the moon. ((NUFORC Note: Possible planet or star. PD))",41.03396150000,-73.62524920000
5/13/16 21:50,USA,Puyallup,WA,Circle,2 orange/red circles flying in unison over Puyallup.,47.18490090000,-122.29214050000
1/4/16 20:55,USA,Puyallup,WA,Light,"Saw a shooting star at about 8:54 pm and then seconds later saw 3 bright red lights in a tight formation circling not far from trail.",47.18490090000,-122.29214050000
2/8/16 1:15,USA,Puyallup,WA,Unknown,Bright flash in the sky.,47.18490090000,-122.29214050000
6/6/16 16:20,USA,Quaker Hill,CT,Circle,"Orb, silver, metallic; no sound.",41.20470510000,-73.86047670000
6/6/16 16:20,USA,Quaker Hill,CT,Unknown,Comment on submitted report,41.20470510000,-73.86047670000
1/23/16 20:23,USA,Quartzsite,AZ,Changing,"UFO changes from red to green to white then projects a beam to the ground that also changes color.",33.66391370000,-114.22994850000
7/17/16 16:00,USA,Quartzsite,AZ,Unknown,"I did not witness anything while I was shooting my photos,I took them blindly of the bright sky. ((NUFORC Note: Lens flares. PD))",33.66391370000,-114.22994850000
4/11/16 17:00,CANADA,QuŽbec City,QC,Disk,"Strange UFO-looking shape among the clouds in late afternoon, appearing to have mass.",46.82573740000,-71.23491130000
10/25/16 18:30,USA,Queen Creek,AZ,Light,"Saw lights appear and dissapear then reappear in a straight line...north to south",33.22265700000,-111.62069730000
1/26/16 7:05,USA,Queen Creek,AZ,Light,"3 of us were looking at Venus and Jupiter in the early a.m. sky, when we noticed a large ball of light about the brightness of Venus.",33.22265700000,-111.62069730000
3/21/16 21:45,USA,Queens,NY,Light,Fast moving light w/no noise and low altitude.,40.65249270000,-73.79142132000
6/3/16 10:30,USA,Queens,NY,Other,"Completely silent commuter plane at 2,000 feet.",40.65249270000,-73.79142132000
3/30/16 7:55,USA,Queens,NY,Oval,NYC UFO.,40.65249270000,-73.79142132000
1/3/16 17:00,USA,Queens,NY,Sphere,30-40 orbs sighted moving through cloud cover in Queens NY,40.65249270000,-73.79142132000
10/14/16 18:30,USA,Queens,NY,Teardrop,"Black teardrop-shaped ring hanging in NE Queens, NY, sky. ((anonymous report))",40.65249270000,-73.79142132000
9/21/16 22:00,USA,Quincy,MA,Oval,Green oval shape shoot across the sky and then disappeared.,42.25287720000,-71.00227040000
4/24/16 13:00,USA,Quincy,MA,Rectangle,"Small to medium size, thought it might be a drone. The object went over the highway going west,turned north and disappeared in second",42.25287720000,-71.00227040000
7/24/16 11:00,USA,Quincy,MA,Triangle,As I am waiting outside for my car to come out of the washing bay I look,42.25287720000,-71.00227040000
10/29/16 18:55,USA,Racine,WI,Sphere,"Saw a steady lit glowing green orb approx 2500ft up. Moved steadily in a straight trajectory to the SW. ((anonymous report))",42.72605230000,-87.78252410000
5/15/16 21:00,USA,Racine,WI,Triangle,"21:00 hours and total of five fast moving red objects going WSW to East at low altitude, no engine noise, no aircraft lights",42.72605230000,-87.78252410000
11/30/16 20:40,USA,Radcliff,KY,Triangle,"As I was driving down Deckard School Rd. in Radcliff, KY I seen what looked like lights on a tower but realized there was no tow",37.84034560000,-85.94912970000
10/2/16 18:00,USA,Radford,VA,Triangle,"Black triangle, small (maybe 4-6 feet to a side,possibly smaller), lights on the corner, flying NE along I-81.Seen from the south bound",37.13179240000,-80.57644760000
7/20/16 23:00,USA,Rahway,NJ,Light,"Quickly moving bright light over Linden, NJ.",40.60815910000,-74.27764670000
11/11/16 19:30,USA,Raleigh,NC,Circle,"4 greenish-blue lights rotating around a red light, brief ""meteor-like"" sighting",35.78039770000,-78.63909880000
8/9/16 18:06,USA,Raleigh,NC,Circle,"Object was round, moving extremely fast and appeared to be on fire or reflecting surround environment (i.e sunset).",35.78039770000,-78.63909880000
3/13/16 22:30,USA,Raleigh,NC,Circle,"Walking around and was looking at the sky when i seen a red cirle shap in the air moving in the sky. I thought it was a plane of some s",35.78039770000,-78.63909880000
8/9/16 17:50,USA,Raleigh,NC,Light,"I seen a orange looking light, at a low altitude, moved extremely fast in the sky.",35.78039770000,-78.63909880000
5/14/16 20:45,USA,Raleigh,NC,Light,"Very bright light in evening sky where neither a star nor planet should be and then 3 pulsating lights came through the trees.",35.78039770000,-78.63909880000
11/1/16 19:00,USA,Raleigh,NC,Other,Bright flashing and kept moving fast and faded.,35.78039770000,-78.63909880000
8/13/16 5:15,USA,Raleigh,NC,Sphere,"Object 300 meters in the air, crossing the sky like a rocket opens the walls of earth and explodes into thin air leaving just a trial",35.78039770000,-78.63909880000
2/2/16 15:00,USA,Raleigh,NC,Sphere,Very shiny sphere-like object in the sky dropping/hovering slowly then GONE!,35.78039770000,-78.63909880000
4/15/16 21:45,USA,Raleigh,NC,Triangle,"Pair of Silent V shaped objects with red-orange lights flying low and slow over Raleigh, NC",35.78039770000,-78.63909880000
11/2/16 6:45,USA,Ramona,CA,Light,Moving object with green tail/stream.,33.03537800000,-116.86751310000
2/25/16 12:45,USA,Rancho Bernardo,CA,Formation,A formation of objects swirling and changing brightness.,33.01861030000,-117.06104940000
7/9/16 5:30,USA,Rancho Cucamonga,CA,Light,Bright Orange Light moving in many directions over 210 Fwy.,34.10331920000,-117.57517340000
6/30/16 20:40,USA,Rancho Cucamonga,CA,Unknown,"I saw a strange flashing of green and red of a stationary object in the northern sky, before Mt Baldy/San Antonio Mtns. Then it changed",34.10331920000,-117.57517340000
8/24/16 20:30,USA,Rantoul,IL,Circle,Ufo maybe?,40.30836720000,-88.15587840000
8/24/16 20:15,USA,Rantoul,IL,Light,"Two white lights seen by two separate people 30 minutes apart in same location, central IL.",40.30836720000,-88.15587840000
2/12/16 18:00,USA,Raphine,VA,Circle,"Large round craft over Raphine, VA, silent with two rows of bright white lights",37.93735480000,-79.23281010000
5/23/16 20:00,USA,Rapid City,SD,Circle,"I was dropping of my grandaughter with my wife. We were head back to the west side of town where we live i looked up toward the horizen",44.08117550000,-103.22800590000
6/16/16 0:50,USA,Rapid City,SD,Sphere,Multiple aircraft. ((anonymous report)),44.08117550000,-103.22800590000
2/16/16 0:15,USA,Rapid City,SD,Unknown,Sounds in the middle of the night.,44.08117550000,-103.22800590000
3/13/16 21:30,USA,Ravena,NY,Light,"Rather large brilliantly bright stationary object, bigger than a helicopter hovering to the East of I-87",42.46841480000,-73.81623530000
10/19/16 20:30,USA,Rawlins,WY,Light,"This object has been in the NE sky for over an hour and hasn't moved. ((NUFORC Note: Star?? PD))",32.85223000000,-116.98992190000
11/27/16 0:07,USA,Raymond,NE,Circle,"Bright circular light moving from Raymond to Lincoln in split seconds before disappearing.",40.95628200000,-96.78341090000
11/5/16 21:20,USA,Raynham,MA,Light,Three white lights in triangular formation floating in circular pattern,41.94871180000,-71.07310070000
4/16/16 18:01,USA,Reading,PA,Cigar,White craft seen almost following me.,40.33534500000,-75.92794940000
4/15/16 22:00,USA,Reading,OH,Fireball,"A bright orange fireball with a faint blue tail came up from the eastern horizon. As it flew over our house it it started to fade.",39.22366940000,-84.44216400000
1/4/16 21:00,USA,Reardan,WA,Light,White oval light in night sky then vanishes in Reardan WA.,47.66960560000,-117.87773350000
7/29/16 22:35,USA,Reardan,WA,Triangle,"Large bright golden triangle moving rapidly from west to east near zenith then suddenly vanishes. ((anonymous report))",47.66960560000,-117.87773350000
1/10/16 6:00,USA,Recluse,WY,Light,"A bright color changing light in night sky. Flying at high speed, in all directions. ((anonymous report)) ((NUFORC Note: Star? PD))",44.74111240000,-105.70805760000
8/4/16 17:00,USA,Red Cross,NC,Cigar,"I saw a thin white cigar shape (no wings visible) in color moving slowy and quietly from north to south passsing between clouds.",35.26736590000,-80.35561870000
8/19/16 22:05,USA,Red Lion,PA,Triangle,"Small craft, blue flashing lights, hovered, spun around, shot straight up, beautiful blue lights.",39.90093340000,-76.60580000000
4/11/16 23:00,USA,Redbank,NJ,Formation,"Friend and I saw a cluster of blinking white dots in the sky over NJ. Dots lasted a couple of minutes, disappeared.((anonymous report)",39.92492000000,-74.14535490000
9/16/16 14:45,USA,Redding,CA,Cigar,Cigar-shaped craft hovers then vanishes near Redding Muni Airport,40.58635630000,-122.39167530000
12/19/16 21:50,USA,Redding,CA,Light,"Stargazing I saw a star just appear then moves slowly then gradually fade out",40.58635630000,-122.39167530000
9/24/16 19:39,USA,Redding,CA,Rectangle,Box and kite like object in fixed position. ((anonymous report)),40.58635630000,-122.39167530000
6/7/16 9:00,USA,Redlands,CA,Light,Green light craft or object disappears in the sky,34.06990900000,-117.24898390000
9/4/16 21:30,USA,Redlands,CA,Unknown,White lights going around massive circular object.,34.06990900000,-117.24898390000
8/11/16 0:00,USA,Redmond,WA,Chevron,"Large V-shaped craft seen cruising night sky in Redmond, WA.",47.66941410000,-122.12387660000
5/4/16 21:25,USA,Redmond,WA,Light,"Bright, single light, strobe flash of white light seen overhead and to the south and west. Object would flash intermittently while slo",47.66941410000,-122.12387660000
3/31/16 0:21,USA,Redmond,OR,Light,Hovering flashing light over Sister's Mountains.,44.27262030000,-121.17392110000
9/27/16 22:30,USA,Redmond,OR,Unknown,"Dimly lit, gray, fast moving object.",44.27262030000,-121.17392110000
12/6/16 20:58,USA,Redondo Beach,CA,Light,"Odd trio of orange lights looking north toward LAX on evening of June 12, 2016",33.84559110000,-118.38867650000
4/12/16 19:00,USA,Redwood Falls,MN,Circle,"Bright light shot across the sky. It wasn't as fast as a shooting star but faster then a plane or a satilight. ((anonymous report))",44.53937210000,-95.11644770000
2/10/16 17:45,CANADA,Regina,SK,Disk,Bright disk-shaped object in the sky,50.44809510000,-104.61581800000
5/12/16 22:40,CANADA,Regina,SK,Light,2 blue lights balls moving close.,50.44809510000,-104.61581800000
3/31/16 20:30,USA,Rehoboth Beach,DE,Oval,"We spotted an oval-shaped aircraft while driving on route one; did not fly like a helicopter and was too round to be a plane; flying in",38.72094360000,-75.07602640000
2/12/16 20:00,USA,Reidsville,NC,Light,"Last night around 8:00pm I was outside with me dad and I looked straight up and a very bright flash hit my eyes. I asked my dad did you",36.35485900000,-79.66447490000
7/11/16 19:45,USA,Reinholds,PA,Sphere,"Large pulsing multicolored light hovering at cloud line. Pulsed for 2 minutes, then disappeared. ((anonymous report))",40.26675880000,-76.11549960000
7/11/16 19:05,USA,Reno,NV,Circle,"Blue (like LED light) ball, even speed, heading straight from East of Reno, heading North slow then light turned off",39.52927000000,-119.81367430000
1/24/16 4:30,USA,Reno,NV,Circle,"4-5 UFO's (orange lights) circled around a bobbling circular UFO mothership (white light with a red light on the top or rear)",39.52927000000,-119.81367430000
10/2/16 5:20,USA,Reno,NV,Cone,"White cone shaped object in the early morning sky over Reno, NV.",39.52927000000,-119.81367430000
7/27/16 21:40,USA,Reno,NV,Fireball,"Two large fireballs streak across the sky over Reno, NV. ((NUFORC Note: Space debris. PD))",39.52927000000,-119.81367430000
3/9/16 20:27,USA,Reno,NV,Light,Triangular light siting in the north east skies over Reno NV,39.52927000000,-119.81367430000
7/27/16 21:39,USA,Reno,NV,Other,"Bright, west to east flight over Reno airport, craft with ""tail"" of something not as bright as fire.",39.52927000000,-119.81367430000
7/27/16 21:39,USA,Reno,NV,Other,"Looking south from Reno, object ""floating,"" with long trail from west to east. ((NUFORC Note: Space debris. PD))",39.52927000000,-119.81367430000
2/10/16 10:44,USA,Reno,NV,Unknown,"The unidentified objects seem to have a black bottom, white top in color. There were 15 to 25 traveling upward in a helix pattern",39.52927000000,-119.81367430000
10/21/16 18:20,USA,Renton,WA,Disk,"Hovering up and down , flashing red and white lights , disappeared without a trace no noise. ((anonymous report))",47.47990780000,-122.20344950000
8/10/16 1:00,USA,Renton,WA,Fireball,"Correction on previous report seen at 10/8/2016 at 1am approx. Got home from work and seen bright fireball light streak across constru",47.47990780000,-122.20344950000
7/22/16 0:10,USA,Renton,WA,Unknown,"After midnight I was on my way home from work, I was driving from the Fairwood neighborhood in Renton, WA. I was driving down Benson Rd",47.47990780000,-122.20344950000
9/4/16 12:30,USA,Renville,MN,Circle,"6 silver orb ufo's spotted near Renville, MN.",44.72428740000,-94.90847700000
7/11/16 17:50,USA,Reseda,CA,Chevron,"Flashing red lights in chevron formation and rumbling sound in Los Angeles sky.",34.20111560000,-118.53647410000
4/26/16 21:30,USA,Reseda,CA,Fireball,A LARGE BRIGHT BLUE FIRE BALL WITH AN ORANGE TRAIL OF FIRE OVER RESEDA CA.,34.20111560000,-118.53647410000
3/25/16 22:00,USA,Reseda,CA,Triangle,"Strange reddish orange lights in a triangular pattern spotted in the Southwest sky over Los Angeles, 3/25/16.",34.20111560000,-118.53647410000
9/25/16 21:30,USA,Reston,VA,Circle,"Reston, VA, at ~21:30z: Extremely fast multi-colored object moving at the trajectory of a passenger plane for 2 sec and disappearing.",38.95840180000,-77.35797420000
11/3/16 21:30,USA,Reston,VA,Light,"Strange amber lights, streaming from the east, making now sound and disappearing.",38.95840180000,-77.35797420000
6/30/16 23:00,USA,Reston,VA,Other,"I saw in the sky what seemed to be a star, I happened to actually catch this one on video. ((NUFORC Note: Comm. airliner? PD))",38.95840180000,-77.35797420000
9/28/16 21:00,USA,Rexburg,ID,Triangle,"Triangle-shaped object with lights emitting in each corner of the object flies overhead.",43.82351630000,-111.78702210000
12/19/16 21:53,USA,Reymert,AZ,Circle,"While camping in the Cottonwood canyon Rd., along the gas line rd., I awoke to my dog growling and staring north. I looked to see what",33.22977930000,-111.20928980000
12/8/16 7:00,USA,Reynoldsburg,OH,Egg,"We were sitting outside this morning getting ready to take the kids to school. And we looked up and seen a egg shaped form in the sky.",39.95478610000,-82.81211900000
5/16/16 4:30,USA,Reynoldsville,PA,Sphere,This was definitely a UFO and not a satellite.,41.09700710000,-78.88864350000
4/17/16 0:45,USA,Ricetown,KY,Fireball,"Blinking globular object glowing with orange/red light observed in forest from my back deck a second night in a row.",37.39008930000,-83.62269060000
12/19/16 1:27,USA,Richardson,TX,Triangle,"3 triangular shaped craft - flying in V-formation from West to East, just North of Dallas Texas, and the night sky was very clear",32.94817890000,-96.72972050000
4/20/16 7:02,USA,Richfield,WI,Cylinder,"Looked like white tube moving effortlessly from south to north in morning sky...",43.25611600000,-88.19398180000
1/1/16 0:04,USA,Richland,WA,Circle,"Multiple craft, long duration event.",46.27784060000,-119.27690660000
11/16/16 0:05,USA,Richland,WA,Formation,Dim blue light formation of clear camouflage craft,46.27784060000,-119.27690660000
7/23/16 23:00,USA,Richland,OR,Light,"Flashing Light Hells Canyon. 4 witnesses. Airline Captain. ((NUFORC Note: Airline captain/ATP report. PD))",44.76904980000,-117.16851110000
9/7/16 21:30,USA,Richland,WA,Oval,5 bright lights in the sky over the Columbia River.,46.27784060000,-119.27690660000
7/21/16 3:00,USA,Richland,WA,Unknown,"There were jets flying over our house (North Richland) continuously for one hour. Was woken up by my dogs barking and then heard the j",46.27784060000,-119.27690660000
9/16/16 21:00,USA,Richlands,NC,Changing,"Large triangle shape change to a hamburger bun shaped. Red yellow green surrounding lights bright flashing.tiny white lit objects flew",36.08649960000,-82.31429930000
11/4/16 22:00,USA,Richlands,NC,Circle,"UFO with green circulating lights Monday night by Meadowview Elem. in Richlands around 2200!",36.08649960000,-82.31429930000
6/14/16 11:05,USA,Richmond,KY,Cigar,"Clear, bright morning, 11:05 am, saw a pure white cylinder-shaped object in the sky above the tree lines, sailing fast. No wings.",37.74785720000,-84.29465380000
7/23/16 0:00,USA,Richmond,KY,Flash,This was not like anything I have seen in sky.,37.74785720000,-84.29465380000
4/6/16 10:00,USA,Richmond,VA,Other,"Slow, low floating triangular orbs, self-obscured, self generated cloud.",37.53850870000,-77.43427990000
10/7/16 21:00,USA,Richmond,ME,Unknown,"Lights in pattern, under the clouds.",44.08729650000,-69.79893480000
2/29/16 17:45,USA,Ridgecrest,CA,Cigar,"Multiple lights in the sky, burnout.",35.62250640000,-117.66994130000
12/8/16 23:00,USA,Ridgecrest,CA,Cylinder,"Irradiating orange cylinder over the Mojave Desert during Perseid Meteor shower.",35.62250640000,-117.66994130000
8/6/16 9:05,USA,Ridgecrest,CA,Oval,Saw an oval lit object then a strobe light shortly thereafter.,35.62250640000,-117.66994130000
1/24/16 2:41,USA,Ridgecrest,CA,Sphere,Orange Orb With Odd Flight-path In Sky.,35.62250640000,-117.66994130000
6/18/16 13:29,USA,Ridgeway,CO,Formation,Two vessels appeared in a picture.,43.26331600000,-78.38075637000
9/17/16 19:00,USA,Ridgway,CO,Triangle,Unidentified flying object near Mt. Sneffels,38.15276850000,-107.76172620000
9/9/16 23:45,USA,Ridley Park,PA,Circle,"The light was a perfect circle moving in a circular pattern above the clouds.",39.88122360000,-75.32379920000
2/9/16 5:20,USA,Riegelsville,PA,Changing,"Approx. 5:20 AM looking south saw a somewhat cylindrical blinking object at about 35 degrees above the horizon. Assumed it was a plane",40.59432180000,-75.19516720000
11/1/16 22:00,USA,Rifton,NY,Rectangle,"Saw a rectangular object fireball orange/reddish/yellow approximately 300 feet up moving in a straight path east northeast direction.",41.83759280000,-74.03736260000
12/16/16 23:30,USA,Rio Rancho,NM,Fireball,The mysterious sound and wake of an explosion in Rio Rancho.,35.26938100000,-106.63281890000
12/8/16 12:00,USA,Rio Rancho,NM,Light,Blue lights flying across the Albuquerque night sky every 5 mins around 12AM,35.26938100000,-106.63281890000
2/2/16 18:50,USA,Rio Rancho,NM,Light,White light moving steady at a low altitude with no noise.,35.26938100000,-106.63281890000
7/23/16 17:50,USA,Ritzville,WA,Changing,"2 crafts one heading north the other heading from north to south west while changing shape",47.12737230000,-118.37997500000
9/16/16 20:30,USA,Ritzville,WA,Unknown,"Fast white dot. ((anonymous report)) ((NUFORC Note: Possible satellite in polar orbit?? PD))",47.12737230000,-118.37997500000
10/2/16 5:23,USA,Riverbank,CA,Cross,"Saw strange red grey orb that looked like wizard of Oz white whitch then it grew to the size of baseball.",37.73603960000,-120.93548940000
7/12/16 18:20,USA,Riverdale,GA,Cylinder,"While standing outside smoking,my neighbors came to me and pointed out this object that was bright like an airplane's headlights, but i",33.57261130000,-84.41325930000
11/21/16 18:25,USA,Riverdale,GA,Oval,"For the past 4 days I've seen this bright light in the sky and it's stationary for a few minutes and then it's gone. It's not far from",33.57261130000,-84.41325930000
5/16/16 0:45,USA,Riverhead,NY,Fireball,"Circular green object entering our atmosphere turned into light storm of energy.???? ((NUFORC Note: Meteor??? PD))",40.91704350000,-72.66204010000
6/3/16 20:28,USA,Riverside,CA,Fireball,"Saw what could have been a meteor fall from sky. White ball of light with long tail behind. ((NUFORC Note: Meteor? PD))",33.95335460000,-117.39616220000
7/29/16 21:49,USA,Riverside,CA,Light,"Pair of white light balls rapidly fade in and out, over Riverside City, Southern California.",33.95335460000,-117.39616220000
2/4/16 22:26,USA,Riverside,CA,Light,Star-like light with a tail disappears mid-flight,33.95335460000,-117.39616220000
3/26/16 21:55,USA,Riverside,CA,Light,Green light that quickly fell downwards,33.95335460000,-117.39616220000
2/23/16 22:45,USA,Riverside,CA,Light,"Strange light appears out of thin air and shoots down into earth, but not before disappearing again.",33.95335460000,-117.39616220000
11/9/16 20:00,USA,Riverside,OH,Other,"Shaped like plane but silver and had very thin body, long thin wings, with T shaped tail that had a white light. ((anonymous report))",39.77939760000,-84.12463570000
12/8/16 19:00,USA,Riverside,CA,Other,"Orange orb over the 60 freeway in Riverside, California.",33.95335460000,-117.39616220000
3/7/16 21:10,USA,Riverside,CA,Unknown,Red lights to the North during Patriot High fireworks,33.95335460000,-117.39616220000
11/30/16 21:00,USA,Riverton,WY,Circle,"Seen two circular objects south of residence looked like that were communicating with flashing lights for about ten minutes then one to",38.51552900000,-121.53214890000
10/13/16 7:30,USA,Riverton,UT,Light,"Saw a streak of light vertical in the sky. At first I thought it was a plane crashing into the mountains.",40.52189300000,-111.93910220000
1/15/16 11:45,USA,Road,TX,Diamond,Diamond in the sky.,30.72411280000,-95.52988080000
6/8/16 23:30,USA,Roanoke,VA,Oval,"Craft over the city with two bright lights on the middle. It just sat there with out moving. It was as big as a blimp.",37.27097300000,-79.94143120000
6/28/16 20:45,USA,Roanoke,VA,Sphere,"Look like a star while it was still light out. Continued to watch it and it disappeared with what looked like smoke in it's place.",37.27097300000,-79.94143120000
4/1/16 18:30,USA,Roberts County,SD,Sphere,Mystery orb which changed direction.,45.60002910000,-97.00002370000
5/15/16 22:30,USA,Robins,IA,Unknown,Green red white lights about 60 foot up from large size craft.,42.07110840000,-91.66684430000
1/11/16 22:15,USA,Robstown,TX,Circle,The object was round and had a red light with a blinking green light.,27.79030320000,-97.66888420000
4/11/16 23:00,USA,Rochelle,IL,Chevron,Cloaked craft over Illinois.,41.92391780000,-89.06870730000
4/16/16 21:30,USA,Rochelle,IL,Circle,"Camping at campsite with three others. Object red in color with flame center or orange center traveling East to west approximately 900'",41.92391780000,-89.06870730000
5/11/16 21:30,USA,Rochester,NY,Fireball,"HELLO at approximately 21:30 my fiance and I were sitting on our deck. We had looked up at the sky and seen this bright amber colored f",43.15728500000,-77.61521390000
10/7/16 22:45,USA,Rochester,NH,Fireball,Green fireball shooting downward.,43.30506310000,-70.97536280000
3/28/16 21:00,USA,Rochester,IL,Fireball,"((HOAX??)) Started w/ 1 light on E hor., followed it, grew to countless lights over 2 hrs., along with close encounter ground sighting.",43.15728500000,-77.61521390000
10/7/16 22:00,USA,Rochester,NH,Light,Bright lit object over head; watched it fade and disappear.,43.30506310000,-70.97536280000
